link,topic,likes,views,upload_year,subscriber_count,title,duration,description,channel_name
https://www.youtube.com/watch?v=jzNxXm5twx4&pp=ygUtQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBIZWlnaHRzIGFuZCBkaXN0YW5jZXMg,Heights and distances,65K,3.4M,2018.0,1.21M subscribers,"Speed, Distance & Time - Shortcuts & Tricks for Placement Tests, Job Interviews & Exams",,"Crack the quantitative aptitude section of Placement Test or Job Interview at any company with shortcuts & tricks on Speed, Distance & Time. Extremely helpful to crack entrance exams like MBA, Banking â€“ IBPS, SBI, UPSC, SSC, Railways etc.",CareerRide
https://www.youtube.com/watch?v=DMQfkH3rdSQ&pp=ygUtQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBIZWlnaHRzIGFuZCBkaXN0YW5jZXMg,Heights and distances,4,207,2022.0,18.9K subscribers,Aptitude Heights and Distances practice test 1 solutions explained,,#heightsanddistances,Examsnet
https://www.youtube.com/watch?v=f_GPzPUs1-4&pp=ygUtQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBIZWlnaHRzIGFuZCBkaXN0YW5jZXMg,Heights and distances,31,2.7K,2023.0,2.26M subscribers,Height and distance problems | CSIR UGC NET general aptitude classes,,Height and distance problems | CSIR UGC NET general aptitude classes - This lecture explains about Height and distance problems | CSIR UGC NET general aptitude classes. know more about how to solve height and distance problems with the help of this height and distance reasoning tricks.,Shomu's Biology
https://www.youtube.com/watch?v=MD_cqMUd08I&pp=ygUtQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBIZWlnaHRzIGFuZCBkaXN0YW5jZXMg,Heights and distances,50,9.5K,2015.0,2.26M subscribers,Quantitative aptitude and reasoning tutorial : Height and distance formulas,,Learn quantitative aptitude and reasoning tricks for bank po NET GATE exam : free non verbal reasoning and quantitative aptitude problems solved. Learn quick tips and tricks to solve numerical aptitude problems with verbal reasoning and verbal aptitude problems.,Shomu's Biology
https://www.youtube.com/watch?v=u6TddgJNGkw&pp=ygUkQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBJbmVxdWFsaXRpZXMg,Inequalities,28,2.7K,2020.0,677K subscribers,Coded Inequalities | Advanced Example 1 and 2 | Reasoning Ability | TalentSprint Aptitude Prep,,Subscribe @ ,TalentSprint Aptitude Prep
https://www.youtube.com/watch?v=fktf4tAyY4U&pp=ygUkQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBJbmVxdWFsaXRpZXMg,Inequalities,20,2.1K,2020.0,677K subscribers,Coded Inequalities | Advanced Example 4 and 5 | Reasoning Ability | TalentSprint Aptitude Prep,,Do you like our videos? Don't forget to subscribe our channel @ ,TalentSprint Aptitude Prep
https://www.youtube.com/watch?v=cWXvLbtWrMw&pp=ygUkQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBJbmVxdWFsaXRpZXMg,Inequalities,122,8.2K,2020.0,677K subscribers,Coded Inequalities | Introduction | Reasoning Ability | TalentSprint Aptitude Prep,,Subscribe @ ,TalentSprint Aptitude Prep
https://www.youtube.com/watch?v=1AK08D37V4w&pp=ygUkQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBJbmVxdWFsaXRpZXMg,Inequalities,20,609,2023.0,51.9K subscribers,Inequality Analogy and Relation | General Aptitude | GATE 2023 CRASH COURSE,,Looking to crack GATE 2023? Not sure form where to prepare yourself?,GeeksforGeeks GATE
https://www.youtube.com/watch?v=aPq8TkyQv6Y&pp=ygUkQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBJbmVxdWFsaXRpZXMg,Inequalities,71K,1.1M,2021.0,1.19M subscribers,Reasoning Inequalities || Inequality Best Trick/Concept || Sbi Clerk PO/IBPS/RRB/Bank Exam/NTPC/SSC,,"âˆ¼âˆ¼ KTC Classes By Kapildeo Sir âˆ¼âˆ¼
ðŸ”· Að©ð©ð¥ð¢ðœðšð­ð¢ð¨ð§ ðƒð¨ð°ð§ð¥ð¨ðšð ð§ð¨ð° 
      ðŸ‘‡KTC Classes",KTC Classes By Kapildeo Sir
https://www.youtube.com/watch?v=zkHJtwQO1Ww&pp=ygUkQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBJbmVxdWFsaXRpZXMg,Inequalities,893,44K,2022.0,1.73M subscribers,INEQUALITY-1 (Quantitative Aptitude) | For all Hard Level Competitive Exams,,#FeelFreetoLearn,Feel Free to Learn
https://www.youtube.com/watch?v=p7PtEk-BGpE&pp=ygUkQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBJbmVxdWFsaXRpZXMg,Inequalities,10K,254K,2021.0,718K subscribers,Coded Inequality Shortcuts For Reasoning Ability | Magic Box Trick | SBI PO 2020 | Career Definer |,,"For Class PDF, Courses & Test Series Download Career Definer App: ",CAREER DEFINER
https://www.youtube.com/watch?v=LLkn7Jwtli4&pp=ygUkQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBJbmVxdWFsaXRpZXMg,Inequalities,17K,398K,,8.67M subscribers,Complete Inequality in Reasoning: Basic Concepts | Banking Exams Preparation By Shubham Srivastava,,Complete Inequality in Reasoning Tricks | Basic Concepts and Tricks | Reasoning By Shubham Srivastava | Inequality Reasoning Tricks and All Cases Questions for Bank Exams | Inequality Reasoning Basic Conc,Adda247 
https://www.youtube.com/watch?v=EHPduWlFWC8&pp=ygUkQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBJbnB1dC1PdXRwdXQg,Input-Output,519,55K,2016.0,69K subscribers,Machine Input Output - Logical Reasoning Shortcut Tricks Part One,,"Today we are going to learn how to solve the Sequential Input Output Tracing puzzles in Logical Reasoning. In this type of questions An Input is given and then based on some pattern, five steps are given. We need to find the hidden pattern here and based on the pattern there will be 5 questions we need to answer. It looks li",Techno Math
https://www.youtube.com/watch?v=c70-gYcfsaI&pp=ygUkQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBJbnB1dC1PdXRwdXQg,Input-Output,9,1.3K,2015.0,3.81K subscribers,Input Output Theory (Aptitude Test) Video l Pyoopel.com,,"Visit: www.pyoopel.com

Instructor - Bharat Patodi (www.bharatpatodi.com)",Pyoopel
https://www.youtube.com/watch?v=bOEeVFspRK4&pp=ygUkQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBJbnB1dC1PdXRwdXQg,Input-Output,17,860,2020.0,677K subscribers,Machine Input and Output | Advanced Example - 20 | Reasoning Ability | TalentSprint Aptitude Prep,,Subscribe @ ,TalentSprint Aptitude Prep
https://www.youtube.com/watch?v=3XWv34oUpv4&pp=ygUkQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBJbnB1dC1PdXRwdXQg,Input-Output,11,735,2020.0,677K subscribers,Machine Input and Output | Additional Example - 1 | TalentSprint Aptitude Prep,,Subscribe @ ,TalentSprint Aptitude Prep
https://www.youtube.com/watch?v=lDOupWmlJbA&pp=ygUkQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBJbnB1dC1PdXRwdXQg0gcJCX4JAYcqIYzv,Input-Output,22,989,2020.0,677K subscribers,Machine Input Reasoning Tricks | Machine Input and Output | Additional Example - 2 | TalentSprint,,Do you like our videos? Don't forget to subscribe to our channel - ,TalentSprint Aptitude Prep
https://www.youtube.com/watch?v=qwB-B7kFyB4&pp=ygUkQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBJbnB1dC1PdXRwdXQg0gcJCX4JAYcqIYzv,Input-Output,19,993,2020.0,677K subscribers,Machine Input and Output | Advanced Example - 16 | Reasoning Ability | TalentSprint Aptitude Prep,,Do you like our videos? Don't forget to subscribe our channel - ,TalentSprint Aptitude Prep
https://www.youtube.com/watch?v=i7t28h8y4gM&pp=ygUkQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBJbnB1dC1PdXRwdXQg0gcJCX4JAYcqIYzv,Input-Output,27,1.7K,2020.0,677K subscribers,Machine Input and Output | Advanced Example - 19 | Reasoning Ability | TalentSprint Aptitude Prep,,Do you Like our videos? Don't forget to Subscribe our channel - ,TalentSprint Aptitude Prep
https://www.youtube.com/watch?v=-ZwmPFcaLII&pp=ygUjQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBMQ00gYW5kIEhDRiA%3D,LCM and HCF,5.2K,237K,2020.0,399K subscribers,Aptitude | HCF and LCM | Aptitude Tricks | HCF Shortcut/Short Tricks,,This video lecture of Aptitude | HCF and LCM | Aptitude Tricks | HCF Shortcut/Short Tricks | Examples & Solution By Definition | Problems  & Concepts  by GP Sir  will helpful For students to understand following Concepts Of ,Dr.Gajendra Purohit - GATE / IIT JAM / CSIR NET
https://www.youtube.com/watch?v=lCsOAauQ5to&pp=ygUjQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBMQ00gYW5kIEhDRiA%3D,LCM and HCF,400,9.8K,2021.0,52.4K subscribers,"LCM and HCF | General Aptitude | CET, SSC, IBPS, RRB, State Exams | Part-1 | Puneet Singh",,"Topics covered in this General Aptitude video are:
â€¢ Least Common Multiple
â€¢ Highest Common Factor",MADE EASY PRIME
https://www.youtube.com/watch?v=lJcARZaV8Ok&pp=ygUjQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBMQ00gYW5kIEhDRiA%3D,LCM and HCF,8.2K,218K,,1.14M subscribers,"LCM & HCF | BEST 2 SEC TRICKS FOR ALL SSC, BANK, RRB, AP/TS SI & GROUPS EXAMS | By Chandan Venna",,#Onlineclasses_CL_9676578793,Chandan Logics
https://www.youtube.com/watch?v=xyyejJYeILM&t=633s&pp=ygUjQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBMQ00gYW5kIEhDRiA%3D,LCM and HCF,35K,2.1M,2018.0,1.21M subscribers,"HCF and LCM - Shortcuts & Tricks for Placement Tests, Job Interviews & Exams",,"Crack the quantitative aptitude section of Placement Test or Job Interview at any company with shortcuts & tricks on HCF and LCM. Extremely helpful to crack entrance exams like MBA, Banking â€“ IBPS, SBI, UPSC, SSC, Railways etc.",CareerRide
https://www.youtube.com/watch?v=1PAoNUI2hQU&pp=ygUjQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBMQ00gYW5kIEhDRiA%3D,LCM and HCF,3.2K,160K,2020.0,661K subscribers,HCF and LCM Shrottricks !! Calculate LCM and HCF in Seconds !! Pratik Shrivastava !!,,HCF AND LCM,OnlineStudy4u
https://www.youtube.com/watch?v=lufVeSCfUh4&pp=ygUjQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBMQ00gYW5kIEhDRiA%3D,LCM and HCF,12,196,2021.0,1.36K subscribers,QUANTITATIVE APTITUDE & REASONING (LCM AND HCF SERIES 1),,"QUANTITATIVE APTITUDE & REASONING    
     
OBJECTIVES:    ",JBN NATARAJAN
https://www.youtube.com/watch?v=i1Y0mEED80U&pp=ygUjQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBMQ00gYW5kIEhDRiDSBwkJfgkBhyohjO8%3D,LCM and HCF,5,458,2023.0,63K subscribers,HCF and LCM Formulae Examples || Lesson 6.4 || Aptitude & Reasoning || Learning Monkey ||,,"HCF and LCM Formulae Examples
In this class, We discuss HCF and LCM Formulae Examples.
The reader should have prior knowledge of HCF and LCM. Click Here.",Learning Monkey
https://www.youtube.com/watch?v=beG56HmmUEY&pp=ygUjQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBMQ00gYW5kIEhDRiA%3D,LCM and HCF,5,453,2021.0,88.6K subscribers,Aptitude & Reasoning | LCM & HCF - UNIT DIGIT,,"TNPSC Group 1, Group 2 & 2 A, Group 4 & VAO Online Coaching Classes - New Batch 
Admission Open : ",TNPSC.Academy
https://www.youtube.com/watch?v=KKpum03x8MI&pp=ygUoQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBMaW5lYXIgRXF1YXRpb25zIA%3D%3D,Linear Equations,75,7.2K,2020.0,677K subscribers,Equations | Basic Model 1 - Linear Equations | Quantitative Aptitude | Talent Sprint Aptitude Prep,,Subscribe @ ,TalentSprint Aptitude Prep
https://www.youtube.com/watch?v=cp-s8ddqZSw&pp=ygUoQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBMaW5lYXIgRXF1YXRpb25zIA%3D%3D,Linear Equations,16,504,2021.0,254K subscribers,"Linear Equations Shortcut | CAT, Bank, SSC, Placements | Anil Nair Classes",,Anil Nair Classes App Link :- ,Anil Nair Classes
https://www.youtube.com/watch?v=murHJkazM90&pp=ygUoQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBMaW5lYXIgRXF1YXRpb25zIA%3D%3D,Linear Equations,35,3.1K,2020.0,677K subscribers,Equations à¤¹à¤¿à¤‚à¤¦à¥€ à¤®à¥‡à¤‚ | Model 1- Linear Equations | Quantitative Aptitude | TalentSprint Aptitude Prep,,Subscribe @ ,TalentSprint Aptitude Prep
https://www.youtube.com/watch?v=pmpNyIyisRk&pp=ygUoQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBMaW5lYXIgRXF1YXRpb25zIA%3D%3D,Linear Equations,9,246,2021.0,2.42K subscribers,Linear Equation I Quants | CAT/MBA I Arjun Prasad,,Arjun Prasad has covered 'Linear Equation' for MBA/CAT English aspirants. This video will cover the following topics - ,Let's Crack Management Exams English
https://www.youtube.com/watch?v=QIkuNFS3ukE&pp=ygUoQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBMaW5lYXIgRXF1YXRpb25zIA%3D%3D,Linear Equations,4,45,2019.0,18.9K subscribers,EQUATION REASONING SHORT TRICKS l LINEAR EQUATIONS FOR COMPETITIVE EXAMS PART-1,,"Hi friends my name is HEMANT KUMAR. and you are most welcome in my channel SMART STUDY EDUCATION.

Logarithms Part-1 ",TRADING TACTICS
https://www.youtube.com/watch?v=hmWfGIfAU1Q&pp=ygUoQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBMaW5lYXIgRXF1YXRpb25zIA%3D%3D,Linear Equations,11K,287K,2020.0,2.23M subscribers,Quadratic Equation Tricks,,#imransirmaths,imran sir maths
https://www.youtube.com/watch?v=3ps5MCADQo4&pp=ygUoQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBMaW5lYXIgRXF1YXRpb25zIA%3D%3D,Linear Equations,26K,759K,2022.0,2.23M subscribers,Equations Trick | How to solve equation easily | imran sir maths,,"Win Upto 2 Crore worth Scholarship, Register now with these links, Download the Unacademy App now:",imran sir maths
https://www.youtube.com/watch?v=tHm3X_Ta_iE&pp=ygUoQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBMaW5lYXIgRXF1YXRpb25zINIHCQl-CQGHKiGM7w%3D%3D,Linear Equations,34K,2.1M,2020.0,968K subscribers,Linear Equation | Solving Linear Equations,,"This video is about Linear equation like linear equation in one variable, linear equation in two variables and one degree equation. Also, I will teach you the easy to solve any linear equation.",Najam Academy
https://www.youtube.com/watch?v=3RXPkdzvY8o&pp=ygUiQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBMb2dhcml0aG1zIA%3D%3D,Logarithms,144,5.2K,2021.0,322K subscribers,Logarithms - Part 1| Quantitative Aptitude | Govt Exams | SSC CGL | SBI | IBPS | Other Banking Exams,,"BYJU's Govt. Exams Prep is your one-stop destination for conceptual clarity and understanding of a spectrum of topics- including Logical Reasoning & Data Interpretation, English Comprehension, Banking Trivia, Quantitative Aptitude, Current Affairs and much more!",BYJU'S Govt. Exams Prep.
https://www.youtube.com/watch?v=7qacoYJHnaI&pp=ygUiQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBMb2dhcml0aG1zIA%3D%3D,Logarithms,425,30K,2022.0,297K subscribers,Logarithms Aptitude Tricks | Quantitative Aptitude | Chapter - 10 | S Chand Academy,,"This video is prepared for doubt clarity covering all concepts with examples, making Logarithms  topic easy to understand to students.",S Chand Academy
https://www.youtube.com/watch?v=w-7mbazOx6o&pp=ygUiQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBMb2dhcml0aG1zIA%3D%3D,Logarithms,1.7K,99K,2023.0,1.21M subscribers,"Logarithms - Shortcuts & Tricks for Placement Tests, Job Interviews & Exams",,"Crack the quantitative aptitude section of Placement Test or Job Interview at any company with shortcuts & tricks on Logarithms chapter. Extremely helpful to crack entrance exams like MBA, Banking â€“ IBPS, SBI, UPSC, SSC, Railways etc.",CareerRide
https://www.youtube.com/watch?v=-fxhGbVPuEI&pp=ygUiQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBMb2dhcml0aG1zINIHCQl-CQGHKiGM7w%3D%3D,Logarithms,12,274,2021.0,165K subscribers,Logarithm || Quantitative Aptitude! # 10 ||,,I never teach my pupils. I only attempt to provide the conditions in which they can learn.,Foundation IIT
https://www.youtube.com/watch?v=IbJuag-gUgk&pp=ygUiQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBMb2dhcml0aG1zINIHCQl-CQGHKiGM7w%3D%3D,Logarithms,0,68,2018.0,7.61K subscribers,Logarithm : Quantitative Aptitude,,"GATE, CPT, CAT, MAT, NIFT, SSC, BANK, RAIL, CBI, Campus's Placement",Arup Majumdar
https://www.youtube.com/watch?v=V3l9RlPnnMU&pp=ygUiQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBMb2dhcml0aG1zIA%3D%3D,Logarithms,3.3K,257K,2018.0,1.93M subscribers,"Aptitude Made Easy – Problems on Logarithms – Part 1, Basics and Methods, Shortcuts, Tricks",,"Get the latest interview tips,Job notifications,top MNC openings,placement papers and many more only at Freshersworld.com(www.freshersworld.com?src=Youtube).
                        Aptitude Made Easy is an initiative by freshersworld.com.It consists of series of videos on ",FreshCareers
https://www.youtube.com/watch?v=-Rvg7Gin80E&pp=ygUiQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBMb2dhcml0aG1zIA%3D%3D,Logarithms,13K,571K,2023.0,333K subscribers,Complete Logarithm in 10 Mins | Ronak Shah | Unacademy CAT,,Still Struggling for CAT 2025 Prep? ⬇ Decrease Your Anxiety by Watching This PODCAST!! 👉 ,Unacademy CAT
https://www.youtube.com/watch?v=MMggGtfZ_Bc&pp=ygUiQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBMb2dhcml0aG1zIA%3D%3D,Logarithms,142,33K,2016.0,59.8K subscribers,Logarithm Problems and Tricks | Part 1,,"logarith application, finding number of digits, logarithm tutorial, logarithm aptitude, logarithm iitjee, logarithm tricks, logarithm shortcuts, logarithm functions, logarithm CAT, introduction to logarithm, properties of logarithm, Common logarithm, natural logarithm, concept of logarithm, logarithm problem solving, Aptit",Score More Aptitude English
https://www.youtube.com/watch?v=I-PdoTyLqHk&pp=ygUvQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBNaXJyb3IgYW5kIFdhdGVyIEltYWdlcyA%3D,Mirror and Water Images,294,15K,2020.0,677K subscribers,Mirror Image Reasoning Tricks | Mirror Image Basic Example | TalentSprint Aptitude Prep,,"Watch this short video on mirror image reasoning tricks and solution methods of the same. Mirror image questions mainly come in competitive exams, be it of any category or stram. To get prepared, you must watch this full video to get the insights of its concept and basics. After you are updated with the basics, you wil",TalentSprint Aptitude Prep
https://www.youtube.com/watch?v=VlTve2YABOg&pp=ygUvQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBNaXJyb3IgYW5kIFdhdGVyIEltYWdlcyA%3D,Mirror and Water Images,288,17K,2020.0,677K subscribers,Water Image Reasoning Tricks | Basic Example | Reasoning Ability | TalentSprint Aptitude Prep,,Do you like our videos? Don't forget to subscribe to our channel: ,TalentSprint Aptitude Prep
https://www.youtube.com/watch?v=2v3hTxxhC-w&pp=ygUvQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBNaXJyb3IgYW5kIFdhdGVyIEltYWdlcyA%3D,Mirror and Water Images,18,755,2021.0,121K subscribers,Mirror and Water Images | General Aptitude | Shreyas A,,"In this session, Educator Shreyas Aravind will take up reasoning questions from the topic Mirror Images and Water Images. This topic is an important part of the Reasoning syllabus for various competitive exams li",Unacademy Flux is Now Unacademy Jobs
https://www.youtube.com/watch?v=7hpRuGHPQaw&pp=ygUvQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBNaXJyb3IgYW5kIFdhdGVyIEltYWdlcyDSBwkJfgkBhyohjO8%3D,Mirror and Water Images,13,318,2023.0,14.8K subscribers,MIRROR & WATER IMAGES Logical Reasoning,,Register Here: ,Shikuyaa
https://www.youtube.com/watch?v=kroeEDKoQWw&pp=ygUvQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBNaXJyb3IgYW5kIFdhdGVyIEltYWdlcyA%3D,Mirror and Water Images,457,55K,2016.0,933K subscribers,Magic of Reflecting Surfaces - Solving Mirror Image and Water Image Problems,,"In this session, the concept behind the reflecting surfaces and axis of symmetry are explained by Dr. Manishika Jain. Vertical plane explained as mirror image and horizontal plane explained as water image are discussed. For each of these examples from shapes, letters and clocks are taken to explain that elaborately.","Examrace (UPSC, NET, NCERT, ICSE ...)"
https://www.youtube.com/watch?v=B2yN6T0kstk&pp=ygUvQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBNaXJyb3IgYW5kIFdhdGVyIEltYWdlcyA%3D,Mirror and Water Images,5,188,,161K subscribers,Chapter 3 Mirror and Water Images | Aptitude and Reasoning Class 5,,Chapter 3 Mirror and Water Images | Aptitude and Reasoning Class 5,Blueprint Digital
https://www.youtube.com/watch?v=UhAUmaAl4wg&pp=ygUvQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBNaXJyb3IgYW5kIFdhdGVyIEltYWdlcyA%3D,Mirror and Water Images,10K,279K,,2.23M subscribers,Mirror Image & Water Image Trick | Logical & Reasoning Questions | imran sir maths,,Buy Link: ,imran sir maths
https://www.youtube.com/watch?v=DU2ciROaJlQ&pp=ygUvQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBNaXJyb3IgYW5kIFdhdGVyIEltYWdlcyDSBwkJfgkBhyohjO8%3D,Mirror and Water Images,85,2K,2021.0,5.26K subscribers,MIRROR & WATER IMAGE Tricks | APTITUDE AND REASONING | Most important Questions | Non Verbal Ques.,,"|    NATA  B.Arch Entrance Exam 
|    New exam Pattern
|    Most important Questions",YouTwo_Vibes
https://www.youtube.com/watch?v=6pJuV7qOd1o&pp=ygUlQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBOdW1iZXIgU2VyaWVzIA%3D%3D,Number Series,22K,467K,,718K subscribers,All Number Series Tricks & Shortcuts For Bank Exams || One Video One Chapter || Career Definer ||,,"For Class PDF, Courses & Test Series Download Career Definer App: ",CAREER DEFINER
https://www.youtube.com/watch?v=j5S6OxTj1UA&pp=ygUlQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBOdW1iZXIgU2VyaWVzIA%3D%3D,Number Series,187,9.1K,2021.0,1.93M subscribers,Number Series Volume 1 | Previous year question papers #aptitude,,"Get the latest interview tips,Job notifications,top MNC openings,placement papers and many more only at Freshersworld.com(www.freshersworld.com?src=Youtube).
                        Aptitude Made Easy is an initiative by freshersworld.com.It consists of series of videos on ",FreshCareers
https://www.youtube.com/watch?v=Pe-D7zFe-wg&pp=ygUlQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBOdW1iZXIgU2VyaWVzIA%3D%3D,Number Series,167K,3.6M,2023.0,2.23M subscribers,Number Series | Reasoning | Numbers Series Trick | imran sir maths,,"हो कोई भी exam , आएगी यही वाली math's tricks काम 
Hello!  Are you scared of math?",imran sir maths
